,COOPID,Year,Month,Day,Precipitation,MaxTemp,MinTemp
9247,83168,1977,4,7,,,
9248,83168,1977,4,8,,,
9249,83168,1977,4,9,,,
9250,83168,1977,4,10,,,
9251,83168,1977,4,11,,,
9252,83168,1977,4,12,,,
9253,83168,1977,4,13,,,
9254,83168,1977,4,14,,,
9255,83168,1977,4,15,,,
9256,83168,1977,4,16,,,
9257,83168,1977,4,17,,,
9258,83168,1977,4,18,,,
9259,83168,1977,4,19,,,
9260,83168,1977,4,20,,,
9261,83168,1977,4,21,,,
9262,83168,1977,4,22,,,
9263,83168,1977,4,23,,,
9264,83168,1977,4,24,,,
9265,83168,1977,4,25,,,
9266,83168,1977,4,26,,,
9267,83168,1977,4,27,,,
9268,83168,1977,4,28,,,
9269,83168,1977,4,29,,,
9270,83168,1977,4,30,,,
9271,83168,1977,5,1,,,
9272,83168,1977,5,2,,,
9273,83168,1977,5,3,,,
9274,83168,1977,5,4,,,
9275,83168,1977,5,5,,,
9276,83168,1977,5,6,,,
9277,83168,1977,5,7,,,
9278,83168,1977,5,8,,,
9279,83168,1977,5,9,,,
9280,83168,1977,5,10,,,
9281,83168,1977,5,11,,,
9282,83168,1977,5,12,,,
9283,83168,1977,5,13,,,
9284,83168,1977,5,14,,,
9285,83168,1977,5,15,,,
9286,83168,1977,5,16,,,
9287,83168,1977,5,17,,,
9288,83168,1977,5,18,,,
9289,83168,1977,5,19,,,
9290,83168,1977,5,20,,,
9291,83168,1977,5,21,,,
9292,83168,1977,5,22,,,
9293,83168,1977,5,23,,,
9294,83168,1977,5,24,,,
9295,83168,1977,5,25,,,
9296,83168,1977,5,26,,,
9297,83168,1977,5,27,,,
9298,83168,1977,5,28,,,
9299,83168,1977,5,29,,,
9300,83168,1977,5,30,,,
9301,83168,1977,5,31,,,
9302,83168,1977,6,1,,,
9303,83168,1977,6,2,,,
9304,83168,1977,6,3,,,
9305,83168,1977,6,4,,,
9306,83168,1977,6,5,,,
9307,83168,1977,6,6,,,
9308,83168,1977,6,7,,,
9309,83168,1977,6,8,,,
9310,83168,1977,6,9,,,
9311,83168,1977,6,10,,,
9312,83168,1977,6,11,,,
9313,83168,1977,6,12,,,
9314,83168,1977,6,13,,,
9315,83168,1977,6,14,,,
9316,83168,1977,6,15,,,
9317,83168,1977,6,16,,,
9318,83168,1977,6,17,,,
9319,83168,1977,6,18,,,
9320,83168,1977,6,19,,,
9321,83168,1977,6,20,,,
9322,83168,1977,6,21,,,
9323,83168,1977,6,22,,,
9324,83168,1977,6,23,,,
9325,83168,1977,6,24,,,
9326,83168,1977,6,25,,,
9327,83168,1977,6,26,,,
9328,83168,1977,6,27,,,
9329,83168,1977,6,28,,,
9330,83168,1977,6,29,,,
9331,83168,1977,6,30,,,
9332,83168,1977,7,1,,,
9333,83168,1977,7,2,,,
9334,83168,1977,7,3,,,
9335,83168,1977,7,4,,,
9336,83168,1977,7,5,,,
9337,83168,1977,7,6,,,
9338,83168,1977,7,7,,,
9339,83168,1977,7,8,,,
9340,83168,1977,7,9,,,
9341,83168,1977,7,10,,,
9342,83168,1977,7,11,,,
9343,83168,1977,7,12,,,
9344,83168,1977,7,13,,,
9345,83168,1977,7,14,,,
9346,83168,1977,7,15,,,
9347,83168,1977,7,16,,,
9348,83168,1977,7,17,,,
9349,83168,1977,7,18,,,
9350,83168,1977,7,19,,,
9351,83168,1977,7,20,,,
9352,83168,1977,7,21,,,
9353,83168,1977,7,22,,,
9354,83168,1977,7,23,,,
9355,83168,1977,7,24,,,
9356,83168,1977,7,25,,,
9357,83168,1977,7,26,,,
9358,83168,1977,7,27,,,
9359,83168,1977,7,28,,,
9360,83168,1977,7,29,,,
9361,83168,1977,7,30,,,
9362,83168,1977,7,31,,,
9363,83168,1977,8,1,,,
9364,83168,1977,8,2,,,
9365,83168,1977,8,3,,,
9366,83168,1977,8,4,,,
9367,83168,1977,8,5,,,
9368,83168,1977,8,6,,,
9369,83168,1977,8,7,,,
9370,83168,1977,8,8,,,
9371,83168,1977,8,9,,,
9372,83168,1977,8,10,,,
9373,83168,1977,8,11,,,
9374,83168,1977,8,12,,,
9375,83168,1977,8,13,,,
9376,83168,1977,8,14,,,
9377,83168,1977,8,15,,,
9378,83168,1977,8,16,,,
9379,83168,1977,8,17,,,
9380,83168,1977,8,18,,,
9381,83168,1977,8,19,,,
9382,83168,1977,8,20,,,
9383,83168,1977,8,21,,,
9384,83168,1977,8,22,,,
9385,83168,1977,8,23,,,
9386,83168,1977,8,24,,,
9387,83168,1977,8,25,,,
9388,83168,1977,8,26,,,
9389,83168,1977,8,27,,,
9390,83168,1977,8,28,,,
9391,83168,1977,8,29,,,
9392,83168,1977,8,30,,,
9393,83168,1977,8,31,,,
9394,83168,1977,9,1,,,
9395,83168,1977,9,2,,,
9396,83168,1977,9,3,,,
9397,83168,1977,9,4,,,
9398,83168,1977,9,5,,,
9399,83168,1977,9,6,,,
9400,83168,1977,9,7,,,
9401,83168,1977,9,8,,,
9402,83168,1977,9,9,,,
9403,83168,1977,9,10,,,
9404,83168,1977,9,11,,,
9405,83168,1977,9,12,,,
9406,83168,1977,9,13,,,
9407,83168,1977,9,14,,,
9408,83168,1977,9,15,,,
9409,83168,1977,9,16,,,
9410,83168,1977,9,17,,,
9411,83168,1977,9,18,,,
9412,83168,1977,9,19,,,
9413,83168,1977,9,20,,,
9414,83168,1977,9,21,,,
9415,83168,1977,9,22,,,
9416,83168,1977,9,23,,,
9417,83168,1977,9,24,,,
9418,83168,1977,9,25,,,
9419,83168,1977,9,26,,,
9420,83168,1977,9,27,,,
9421,83168,1977,9,28,,,
9422,83168,1977,9,29,,,
9423,83168,1977,9,30,,,
9424,83168,1977,10,1,,,
9425,83168,1977,10,2,,,
9426,83168,1977,10,3,,,
9427,83168,1977,10,4,,,
9428,83168,1977,10,5,,,
9429,83168,1977,10,6,,,
9430,83168,1977,10,7,,,
9431,83168,1977,10,8,,,
9432,83168,1977,10,9,,,
9433,83168,1977,10,10,,,
9434,83168,1977,10,11,,,
9435,83168,1977,10,12,,,
9436,83168,1977,10,13,,,
9437,83168,1977,10,14,,,
9438,83168,1977,10,15,,,
9439,83168,1977,10,16,,,
9440,83168,1977,10,17,,,
9441,83168,1977,10,18,,,
9442,83168,1977,10,19,,,
9443,83168,1977,10,20,,,
9444,83168,1977,10,21,,,
9445,83168,1977,10,22,,,
9446,83168,1977,10,23,,,
9447,83168,1977,10,24,,,
9448,83168,1977,10,25,,,
9449,83168,1977,10,26,,,
9450,83168,1977,10,27,,,
9451,83168,1977,10,28,,,
9452,83168,1977,10,29,,,
9453,83168,1977,10,30,,,
9454,83168,1977,10,31,,,
9455,83168,1977,11,1,,,
9456,83168,1977,11,2,,,
9457,83168,1977,11,3,,,
9458,83168,1977,11,4,,,
9459,83168,1977,11,5,,,
9460,83168,1977,11,6,,,
9461,83168,1977,11,7,,,
9462,83168,1977,11,8,,,
9463,83168,1977,11,9,,,
9464,83168,1977,11,10,,,
9465,83168,1977,11,11,,,
9466,83168,1977,11,12,,,
9467,83168,1977,11,13,,,
9468,83168,1977,11,14,,,
9469,83168,1977,11,15,,,
9470,83168,1977,11,16,,,
9471,83168,1977,11,17,,,
9472,83168,1977,11,18,,,
9473,83168,1977,11,19,,,
9474,83168,1977,11,20,,,
9475,83168,1977,11,21,,,
9476,83168,1977,11,22,,,
9477,83168,1977,11,23,,,
9478,83168,1977,11,24,,,
9479,83168,1977,11,25,,,
9480,83168,1977,11,26,,,
9481,83168,1977,11,27,,,
9482,83168,1977,11,28,,,
9483,83168,1977,11,29,,,
9484,83168,1977,11,30,,,
9485,83168,1977,12,1,,,
9486,83168,1977,12,2,,,
9487,83168,1977,12,3,,,
9488,83168,1977,12,4,,,
9489,83168,1977,12,5,,,
9490,83168,1977,12,6,,,
9491,83168,1977,12,7,,,
9492,83168,1977,12,8,,,
9493,83168,1977,12,9,,,
9494,83168,1977,12,10,,,
9495,83168,1977,12,11,,,
9496,83168,1977,12,12,,,
9497,83168,1977,12,13,,,
9498,83168,1977,12,14,,,
9499,83168,1977,12,15,,,
9500,83168,1977,12,16,,,
9501,83168,1977,12,17,,,
9502,83168,1977,12,18,,,
9503,83168,1977,12,19,,,
9504,83168,1977,12,20,,,
9505,83168,1977,12,21,,,
9506,83168,1977,12,22,,,
9507,83168,1977,12,23,,,
9508,83168,1977,12,24,,,
9509,83168,1977,12,25,,,
9510,83168,1977,12,26,,,
9511,83168,1977,12,27,,,
9512,83168,1977,12,28,,,
9513,83168,1977,12,29,,,
9514,83168,1977,12,30,,,
9515,83168,1977,12,31,,,
9516,83168,1978,1,1,,,
9517,83168,1978,1,2,,,
9518,83168,1978,1,3,,,
9519,83168,1978,1,4,,,
9520,83168,1978,1,5,,,
9521,83168,1978,1,6,,,
9522,83168,1978,1,7,,,
9523,83168,1978,1,8,,,
9524,83168,1978,1,9,,,
9525,83168,1978,1,10,,,
9526,83168,1978,1,11,,,
9527,83168,1978,1,12,,,
9528,83168,1978,1,13,,,
9529,83168,1978,1,14,,,
9530,83168,1978,1,15,,,
9531,83168,1978,1,16,,,
9532,83168,1978,1,17,,,
9533,83168,1978,1,18,,,
9534,83168,1978,1,19,,,
9535,83168,1978,1,20,,,
9536,83168,1978,1,21,,,
9537,83168,1978,1,22,,,
9538,83168,1978,1,23,,,
9539,83168,1978,1,24,,,
9540,83168,1978,1,25,,,
9541,83168,1978,1,26,,,
9542,83168,1978,1,27,,,
9543,83168,1978,1,28,,,
9544,83168,1978,1,29,,,
9545,83168,1978,1,30,,,
9546,83168,1978,1,31,,,
9547,83168,1978,2,1,,,
9548,83168,1978,2,2,,,
9549,83168,1978,2,3,,,
9550,83168,1978,2,4,,,
9551,83168,1978,2,5,,,
9552,83168,1978,2,6,,,
9553,83168,1978,2,7,,,
9554,83168,1978,2,8,,,
9555,83168,1978,2,9,,,
9556,83168,1978,2,10,,,
9557,83168,1978,2,11,,,
9558,83168,1978,2,12,,,
9559,83168,1978,2,13,,,
9560,83168,1978,2,14,,,
9561,83168,1978,2,15,,,
9562,83168,1978,2,16,,,
9563,83168,1978,2,17,,,
9564,83168,1978,2,18,,,
9565,83168,1978,2,19,,,
9566,83168,1978,2,20,,,
9567,83168,1978,2,21,,,
9568,83168,1978,2,22,,,
9569,83168,1978,2,23,,,
9570,83168,1978,2,24,,,
9571,83168,1978,2,25,,,
9572,83168,1978,2,26,,,
9573,83168,1978,2,27,,,
9574,83168,1978,2,28,,,
9575,83168,1978,2,29,,,
9576,83168,1978,3,1,,,
9577,83168,1978,3,2,,,
9578,83168,1978,3,3,,,
9579,83168,1978,3,4,,,
9580,83168,1978,3,5,,,
9581,83168,1978,3,6,,,
9582,83168,1978,3,7,,,
9583,83168,1978,3,8,,,
9584,83168,1978,3,9,,,
9585,83168,1978,3,10,,,
9586,83168,1978,3,11,,,
9587,83168,1978,3,12,,,
9588,83168,1978,3,13,,,
9589,83168,1978,3,14,,,
9590,83168,1978,3,15,,,
9591,83168,1978,3,16,,,
9592,83168,1978,3,17,,,
9593,83168,1978,3,18,,,
9594,83168,1978,3,19,,,
9595,83168,1978,3,20,,,
9596,83168,1978,3,21,,,
9597,83168,1978,3,22,,,
9598,83168,1978,3,23,,,
9599,83168,1978,3,24,,,
9600,83168,1978,3,25,,,
9601,83168,1978,3,26,,,
9602,83168,1978,3,27,,,
9603,83168,1978,3,28,,,
9604,83168,1978,3,29,,,
9605,83168,1978,3,30,,,
9606,83168,1978,3,31,,,
9607,83168,1978,4,1,,,
9608,83168,1978,4,2,,,
9609,83168,1978,4,3,,,
9610,83168,1978,4,4,,,
9611,83168,1978,4,5,,,
9612,83168,1978,4,6,,,
9613,83168,1978,4,7,,,
9614,83168,1978,4,8,,,
9615,83168,1978,4,9,,,
9616,83168,1978,4,10,,,
9617,83168,1978,4,11,,,
9618,83168,1978,4,12,,,
9619,83168,1978,4,13,,,
9620,83168,1978,4,14,,,
9621,83168,1978,4,15,,,
9622,83168,1978,4,16,,,
9623,83168,1978,4,17,,,
9624,83168,1978,4,18,,,
9625,83168,1978,4,19,,,
9626,83168,1978,4,20,,,
9627,83168,1978,4,21,,,
9628,83168,1978,4,22,,,
9629,83168,1978,4,23,,,
9630,83168,1978,4,24,,,
9631,83168,1978,4,25,,,
9632,83168,1978,4,26,,,
9633,83168,1978,4,27,,,
9634,83168,1978,4,28,,,
9635,83168,1978,4,29,,,
9636,83168,1978,4,30,,,
9637,83168,1978,5,1,,,
9638,83168,1978,5,2,,,
9639,83168,1978,5,3,,,
9640,83168,1978,5,4,,,
9641,83168,1978,5,5,,,
9642,83168,1978,5,6,,,
9643,83168,1978,5,7,,,
9644,83168,1978,5,8,,,
9645,83168,1978,5,9,,,
9646,83168,1978,5,10,,,
9647,83168,1978,5,11,,,
9648,83168,1978,5,12,,,
9649,83168,1978,5,13,,,
9650,83168,1978,5,14,,,
9651,83168,1978,5,15,,,
9652,83168,1978,5,16,,,
9653,83168,1978,5,17,,,
9654,83168,1978,5,18,,,
9655,83168,1978,5,19,,,
9656,83168,1978,5,20,,,
9657,83168,1978,5,21,,,
9658,83168,1978,5,22,,,
9659,83168,1978,5,23,,,
9660,83168,1978,5,24,,,
9661,83168,1978,5,25,,,
9662,83168,1978,5,26,,,
9663,83168,1978,5,27,,,
9664,83168,1978,5,28,,,
9665,83168,1978,5,29,,,
9666,83168,1978,5,30,,,
9667,83168,1978,5,31,,,
9668,83168,1978,6,1,,,
9669,83168,1978,6,2,,,
9670,83168,1978,6,3,,,
9671,83168,1978,6,4,,,
9672,83168,1978,6,5,,,
9673,83168,1978,6,6,,,
9674,83168,1978,6,7,,,
9675,83168,1978,6,8,,,
9676,83168,1978,6,9,,,
9677,83168,1978,6,10,,,
9678,83168,1978,6,11,,,
9679,83168,1978,6,12,,,
9680,83168,1978,6,13,,,
9681,83168,1978,6,14,,,
9682,83168,1978,6,15,,,
9683,83168,1978,6,16,,,
9684,83168,1978,6,17,,,
9685,83168,1978,6,18,,,
9686,83168,1978,6,19,,,
9687,83168,1978,6,20,,,
9688,83168,1978,6,21,,,
9689,83168,1978,6,22,,,
9690,83168,1978,6,23,,,
9691,83168,1978,6,24,,,
9692,83168,1978,6,25,,,
9693,83168,1978,6,26,,,
9694,83168,1978,6,27,,,
9695,83168,1978,6,28,,,
9696,83168,1978,6,29,,,
9697,83168,1978,6,30,,,
9698,83168,1978,7,1,,,
9699,83168,1978,7,2,,,
9700,83168,1978,7,3,,,
9701,83168,1978,7,4,,,
9702,83168,1978,7,5,,,
9703,83168,1978,7,6,,,
9704,83168,1978,7,7,,,
9705,83168,1978,7,8,,,
9706,83168,1978,7,9,,,
9707,83168,1978,7,10,,,
9708,83168,1978,7,11,,,
9709,83168,1978,7,12,,,
9710,83168,1978,7,13,,,
9711,83168,1978,7,14,,,
9712,83168,1978,7,15,,,
9713,83168,1978,7,16,,,
9714,83168,1978,7,17,,,
9715,83168,1978,7,18,,,
9716,83168,1978,7,19,,,
9717,83168,1978,7,20,,,
9718,83168,1978,7,21,,,
9719,83168,1978,7,22,,,
9720,83168,1978,7,23,,,
9721,83168,1978,7,24,,,
9722,83168,1978,7,25,,,
9723,83168,1978,7,26,,,
9724,83168,1978,7,27,,,
9725,83168,1978,7,28,,,
9726,83168,1978,7,29,,,
9727,83168,1978,7,30,,,
9728,83168,1978,7,31,,,
9729,83168,1978,8,1,,,
9730,83168,1978,8,2,,,
9731,83168,1978,8,3,,,
9732,83168,1978,8,4,,,
9733,83168,1978,8,5,,,
9734,83168,1978,8,6,,,
9735,83168,1978,8,7,,,
9736,83168,1978,8,8,,,
9737,83168,1978,8,9,,,
9738,83168,1978,8,10,,,
9739,83168,1978,8,11,,,
9740,83168,1978,8,12,,,
9741,83168,1978,8,13,,,
9742,83168,1978,8,14,,,
9743,83168,1978,8,15,,,
9744,83168,1978,8,16,,,
9745,83168,1978,8,17,,,
9746,83168,1978,8,18,,,
9747,83168,1978,8,19,,,
9748,83168,1978,8,20,,,
9749,83168,1978,8,21,,,
9750,83168,1978,8,22,,,
9751,83168,1978,8,23,,,
9752,83168,1978,8,24,,,
9753,83168,1978,8,25,,,
9754,83168,1978,8,26,,,
9755,83168,1978,8,27,,,
9756,83168,1978,8,28,,,
9757,83168,1978,8,29,,,
9758,83168,1978,8,30,,,
9759,83168,1978,8,31,,,
9760,83168,1978,9,1,,,
9761,83168,1978,9,2,,,
9762,83168,1978,9,3,,,
9763,83168,1978,9,4,,,
9764,83168,1978,9,5,,,
9765,83168,1978,9,6,,,
9766,83168,1978,9,7,,,
9767,83168,1978,9,8,,,
9768,83168,1978,9,9,,,
9769,83168,1978,9,10,,,
9770,83168,1978,9,11,,,
9771,83168,1978,9,12,,,
9772,83168,1978,9,13,,,
9773,83168,1978,9,14,,,
9774,83168,1978,9,15,,,
9775,83168,1978,9,16,,,
9776,83168,1978,9,17,,,
9777,83168,1978,9,18,,,
9778,83168,1978,9,19,,,
9779,83168,1978,9,20,,,
9780,83168,1978,9,21,,,
9781,83168,1978,9,22,,,
9782,83168,1978,9,23,,,
9783,83168,1978,9,24,,,
9784,83168,1978,9,25,,,
9785,83168,1978,9,26,,,
9786,83168,1978,9,27,,,
9787,83168,1978,9,28,,,
9788,83168,1978,9,29,,,
9789,83168,1978,9,30,,,
9790,83168,1978,10,1,,,
9791,83168,1978,10,2,,,
9792,83168,1978,10,3,,,
9793,83168,1978,10,4,,,
9794,83168,1978,10,5,,,
9795,83168,1978,10,6,,,
9796,83168,1978,10,7,,,
9797,83168,1978,10,8,,,
9798,83168,1978,10,9,,,
9799,83168,1978,10,10,,,
9800,83168,1978,10,11,,,
9801,83168,1978,10,12,,,
9802,83168,1978,10,13,,,
9803,83168,1978,10,14,,,
9804,83168,1978,10,15,,,
9805,83168,1978,10,16,,,
9806,83168,1978,10,17,,,
9807,83168,1978,10,18,,,
9808,83168,1978,10,19,,,
9809,83168,1978,10,20,,,
9810,83168,1978,10,21,,,
9811,83168,1978,10,22,,,
9812,83168,1978,10,23,,,
9813,83168,1978,10,24,,,
9814,83168,1978,10,25,,,
9815,83168,1978,10,26,,,
9816,83168,1978,10,27,,,
9817,83168,1978,10,28,,,
9818,83168,1978,10,29,,,
9819,83168,1978,10,30,,,
9820,83168,1978,10,31,,,
9821,83168,1978,11,1,,,
9822,83168,1978,11,2,,,
9823,83168,1978,11,3,,,
9824,83168,1978,11,4,,,
9825,83168,1978,11,5,,,
9826,83168,1978,11,6,,,
9827,83168,1978,11,7,,,
9828,83168,1978,11,8,,,
9829,83168,1978,11,9,,,
9830,83168,1978,11,10,,,
9831,83168,1978,11,11,,,
9832,83168,1978,11,12,,,
9833,83168,1978,11,13,,,
9834,83168,1978,11,14,,,
9835,83168,1978,11,15,,,
9836,83168,1978,11,16,,,
9837,83168,1978,11,17,,,
9838,83168,1978,11,18,,,
9839,83168,1978,11,19,,,
9840,83168,1978,11,20,,,
9841,83168,1978,11,21,,,
9842,83168,1978,11,22,,,
9843,83168,1978,11,23,,,
9844,83168,1978,11,24,,,
9845,83168,1978,11,25,,,
9846,83168,1978,11,26,,,
9847,83168,1978,11,27,,,
9848,83168,1978,11,28,,,
9849,83168,1978,11,29,,,
9850,83168,1978,11,30,,,
9851,83168,1978,12,1,,,
9852,83168,1978,12,2,,,
9853,83168,1978,12,3,,,
9854,83168,1978,12,4,,,
9855,83168,1978,12,5,,,
9856,83168,1978,12,6,,,
9857,83168,1978,12,7,,,
9858,83168,1978,12,8,,,
9859,83168,1978,12,9,,,
9860,83168,1978,12,10,,,
9861,83168,1978,12,11,,,
9862,83168,1978,12,12,,,
9863,83168,1978,12,13,,,
9864,83168,1978,12,14,,,
9865,83168,1978,12,15,,,
9866,83168,1978,12,16,,,
9867,83168,1978,12,17,,,
9868,83168,1978,12,18,,,
9869,83168,1978,12,19,,,
9870,83168,1978,12,20,,,
9871,83168,1978,12,21,,,
9872,83168,1978,12,22,,,
9873,83168,1978,12,23,,,
9874,83168,1978,12,24,,,
9875,83168,1978,12,25,,,
9876,83168,1978,12,26,,,
9877,83168,1978,12,27,,,
9878,83168,1978,12,28,,,
9879,83168,1978,12,29,,,
9880,83168,1978,12,30,,,
9881,83168,1978,12,31,,,
9882,83168,1979,1,1,,,
9883,83168,1979,1,2,,,
9884,83168,1979,1,3,,,
9885,83168,1979,1,4,,,
9886,83168,1979,1,5,,,
9887,83168,1979,1,6,,,
9888,83168,1979,1,7,,,
9889,83168,1979,1,8,,,
9890,83168,1979,1,9,,,
9891,83168,1979,1,10,,,
9892,83168,1979,1,11,,,
9893,83168,1979,1,12,,,
9894,83168,1979,1,13,,,
9895,83168,1979,1,14,,,
9896,83168,1979,1,15,,,
9897,83168,1979,1,16,,,
9898,83168,1979,1,17,,,
9899,83168,1979,1,18,,,
9900,83168,1979,1,19,,,
9901,83168,1979,1,20,,,
9902,83168,1979,1,21,,,
9903,83168,1979,1,22,,,
9904,83168,1979,1,23,,,
9905,83168,1979,1,24,,,
9906,83168,1979,1,25,,,
9907,83168,1979,1,26,,,
9908,83168,1979,1,27,,,
9909,83168,1979,1,28,,,
9910,83168,1979,1,29,,,
9911,83168,1979,1,30,,,
9912,83168,1979,1,31,,,
9913,83168,1979,2,1,,,
9914,83168,1979,2,2,,,
9915,83168,1979,2,3,,,
9916,83168,1979,2,4,,,
9917,83168,1979,2,5,,,
9918,83168,1979,2,6,,,
9919,83168,1979,2,7,,,
9920,83168,1979,2,8,,,
9921,83168,1979,2,9,,,
9922,83168,1979,2,10,,,
9923,83168,1979,2,11,,,
9924,83168,1979,2,12,,,
9925,83168,1979,2,13,,,
9926,83168,1979,2,14,,,
9927,83168,1979,2,15,,,
9928,83168,1979,2,16,,,
9929,83168,1979,2,17,,,
9930,83168,1979,2,18,,,
9931,83168,1979,2,19,,,
9932,83168,1979,2,20,,,
9933,83168,1979,2,21,,,
9934,83168,1979,2,22,,,
9935,83168,1979,2,23,,,
9936,83168,1979,2,24,,,
9937,83168,1979,2,25,,,
9938,83168,1979,2,26,,,
9939,83168,1979,2,27,,,
9940,83168,1979,2,28,,,
9941,83168,1979,2,29,,,
9942,83168,1979,3,1,,,
9943,83168,1979,3,2,,,
9944,83168,1979,3,3,,,
9945,83168,1979,3,4,,,
9946,83168,1979,3,5,,,
9947,83168,1979,3,6,,,
9948,83168,1979,3,7,,,
9949,83168,1979,3,8,,,
9950,83168,1979,3,9,,,
9951,83168,1979,3,10,,,
9952,83168,1979,3,11,,,
9953,83168,1979,3,12,,,
9954,83168,1979,3,13,,,
9955,83168,1979,3,14,,,
9956,83168,1979,3,15,,,
9957,83168,1979,3,16,,,
9958,83168,1979,3,17,,,
9959,83168,1979,3,18,,,
9960,83168,1979,3,19,,,
9961,83168,1979,3,20,,,
9962,83168,1979,3,21,,,
9963,83168,1979,3,22,,,
9964,83168,1979,3,23,,,
9965,83168,1979,3,24,,,
9966,83168,1979,3,25,,,
9967,83168,1979,3,26,,,
9968,83168,1979,3,27,,,
9969,83168,1979,3,28,,,
9970,83168,1979,3,29,,,
9971,83168,1979,3,30,,,
9972,83168,1979,3,31,,,
9973,83168,1979,4,1,,,
9974,83168,1979,4,2,,,
9975,83168,1979,4,3,,,
9976,83168,1979,4,4,,,
9977,83168,1979,4,5,,,
9978,83168,1979,4,6,,,
9979,83168,1979,4,7,,,
9980,83168,1979,4,8,,,
9981,83168,1979,4,9,,,
9982,83168,1979,4,10,,,
9983,83168,1979,4,11,,,
9984,83168,1979,4,12,,,
9985,83168,1979,4,13,,,
9986,83168,1979,4,14,,,
9987,83168,1979,4,15,,,
9988,83168,1979,4,16,,,
9989,83168,1979,4,17,,,
9990,83168,1979,4,18,,,
9991,83168,1979,4,19,,,
9992,83168,1979,4,20,,,
9993,83168,1979,4,21,,,
9994,83168,1979,4,22,,,
9995,83168,1979,4,23,,,
9996,83168,1979,4,24,,,
9997,83168,1979,4,25,,,
9998,83168,1979,4,26,,,
9999,83168,1979,4,27,,,
10000,83168,1979,4,28,,,
10001,83168,1979,4,29,,,
10002,83168,1979,4,30,,,
10003,83168,1979,5,1,,,
10004,83168,1979,5,2,,,
10005,83168,1979,5,3,,,
10006,83168,1979,5,4,,,
10007,83168,1979,5,5,,,
10008,83168,1979,5,6,,,
10009,83168,1979,5,7,,,
10010,83168,1979,5,8,,,
10011,83168,1979,5,9,,,
10012,83168,1979,5,10,,,
10013,83168,1979,5,11,,,
10014,83168,1979,5,12,,,
10015,83168,1979,5,13,,,
10016,83168,1979,5,14,,,
10017,83168,1979,5,15,,,
10018,83168,1979,5,16,,,
10019,83168,1979,5,17,,,
10020,83168,1979,5,18,,,
10021,83168,1979,5,19,,,
10022,83168,1979,5,20,,,
10023,83168,1979,5,21,,,
10024,83168,1979,5,22,,,
10025,83168,1979,5,23,,,
10026,83168,1979,5,24,,,
10027,83168,1979,5,25,,,
10028,83168,1979,5,26,,,
10029,83168,1979,5,27,,,
10030,83168,1979,5,28,,,
10031,83168,1979,5,29,,,
10032,83168,1979,5,30,,,
10033,83168,1979,5,31,,,
10034,83168,1979,6,1,,,
10035,83168,1979,6,2,,,
10036,83168,1979,6,3,,,
10037,83168,1979,6,4,,,
10038,83168,1979,6,5,,,
10039,83168,1979,6,6,,,
10040,83168,1979,6,7,,,
10041,83168,1979,6,8,,,
10042,83168,1979,6,9,,,
10043,83168,1979,6,10,,,
10044,83168,1979,6,11,,,
10045,83168,1979,6,12,,,
10046,83168,1979,6,13,,,
10047,83168,1979,6,14,,,
10048,83168,1979,6,15,,,
10049,83168,1979,6,16,,,
10050,83168,1979,6,17,,,
10051,83168,1979,6,18,,,
10052,83168,1979,6,19,,,
10053,83168,1979,6,20,,,
10054,83168,1979,6,21,,,
10055,83168,1979,6,22,,,
10056,83168,1979,6,23,,,
10057,83168,1979,6,24,,,
10058,83168,1979,6,25,,,
10059,83168,1979,6,26,,,
10060,83168,1979,6,27,,,
10061,83168,1979,6,28,,,
10062,83168,1979,6,29,,,
10063,83168,1979,6,30,,,
10064,83168,1979,7,1,,,
10065,83168,1979,7,2,,,
10066,83168,1979,7,3,,,
10067,83168,1979,7,4,,,
10068,83168,1979,7,5,,,
10069,83168,1979,7,6,,,
10070,83168,1979,7,7,,,
10071,83168,1979,7,8,,,
10072,83168,1979,7,9,,,
10073,83168,1979,7,10,,,
10074,83168,1979,7,11,,,
10075,83168,1979,7,12,,,
10076,83168,1979,7,13,,,
10077,83168,1979,7,14,,,
10078,83168,1979,7,15,,,
10079,83168,1979,7,16,,,
10080,83168,1979,7,17,,,
10081,83168,1979,7,18,,,
10082,83168,1979,7,19,,,
10083,83168,1979,7,20,,,
10084,83168,1979,7,21,,,
10085,83168,1979,7,22,,,
10086,83168,1979,7,23,,,
10087,83168,1979,7,24,,,
10088,83168,1979,7,25,,,
10089,83168,1979,7,26,,,
10090,83168,1979,7,27,,,
10091,83168,1979,7,28,,,
10092,83168,1979,7,29,,,
10093,83168,1979,7,30,,,
10094,83168,1979,7,31,,,
10095,83168,1979,8,1,,,
10096,83168,1979,8,2,,,
10097,83168,1979,8,3,,,
10098,83168,1979,8,4,,,
10099,83168,1979,8,5,,,
10100,83168,1979,8,6,,,
10101,83168,1979,8,7,,,
10102,83168,1979,8,8,,,
10103,83168,1979,8,9,,,
10104,83168,1979,8,10,,,
10105,83168,1979,8,11,,,
10106,83168,1979,8,12,,,
10107,83168,1979,8,13,,,
10108,83168,1979,8,14,,,
10109,83168,1979,8,15,,,
10110,83168,1979,8,16,,,
10111,83168,1979,8,17,,,
10112,83168,1979,8,18,,,
10113,83168,1979,8,19,,,
10114,83168,1979,8,20,,,
10115,83168,1979,8,21,,,
10116,83168,1979,8,22,,,
10117,83168,1979,8,23,,,
10118,83168,1979,8,24,,,
